"","year","quarter","GEOID","N"
"2503",2013,1,"06075061400",330
"2504",2013,1,"06075031000",124
"2505",2013,1,"06075012901",68
"2506",2013,1,"06075026001",250
"2507",2013,1,"06075040100",292
"2508",2013,1,"06075021200",99
"2509",2013,1,"06075022600",184
"2510",2013,1,"06075047702",134
"2511",2013,1,"06075020401",128
"2512",2013,1,"06075026402",150
"2513",2013,1,"06075980200",86
"2514",2013,1,"06075015200",374
"2515",2013,1,"06075030201",153
"2516",2013,1,"06075023300",89
"2517",2013,1,"06075011901",79
"2518",2013,1,"06075042602",120
"2519",2013,1,"06075012601",54
"2520",2013,1,"06075026302",133
"2521",2013,1,"06075026303",83
"2522",2013,1,"06075980501",245
"2523",2013,1,"06075013101",71
"2524",2013,1,"06075010400",224
"2525",2013,1,"06075060100",23
"2526",2013,1,"06075013102",69
"2527",2013,1,"06075060400",47
"2528",2013,1,"06075011902",113
"2529",2013,1,"06075012301",219
"2530",2013,1,"06075017902",35
"2531",2013,1,"06075012602",48
"2532",2013,1,"06075023003",163
"2533",2013,1,"06075980600",15
"2534",2013,1,"06075033201",22
"2535",2013,1,"06075033203",2
"2536",2013,2,"06075020800",978
"2537",2013,2,"06075047901",281
"2538",2013,2,"06075020700",719
"2539",2013,2,"06075020200",983
"2540",2013,2,"06075015900",156
"2541",2013,2,"06075010600",334
"2542",2013,2,"06075010100",228
"2543",2013,2,"06075011200",118
"2544",2013,2,"06075011700",483
"2545",2013,2,"06075016100",328
"2546",2013,2,"06075012202",295
"2547",2013,2,"06075032801",105
"2548",2013,2,"06075045200",504
"2549",2013,2,"06075012000",298
"2550",2013,2,"06075017601",1119
"2551",2013,2,"06075061200",304
"2552",2013,2,"06075032700",164
"2553",2013,2,"06075042601",159
"2554",2013,2,"06075025402",131
"2555",2013,2,"06075012902",210
"2556",2013,2,"06075047600",309
"2557",2013,2,"06075012601",55
"2558",2013,2,"06075061000",144
"2559",2013,2,"06075035201",231
"2560",2013,2,"06075013500",216
"2561",2013,2,"06075012402",579
"2562",2013,2,"06075016500",331
"2563",2013,2,"06075011100",506
"2564",2013,2,"06075061500",622
"2565",2013,2,"06075020100",1336
"2566",2013,2,"06075010800",237
"2567",2013,2,"06075026003",242
"2568",2013,2,"06075025401",731
"2569",2013,2,"06075016700",575
"2570",2013,2,"06075042800",142
"2571",2013,2,"06075017801",379
"2572",2013,2,"06075018000",429
"2573",2013,2,"06075061100",361
"2574",2013,2,"06075032602",108
"2575",2013,2,"06075010700",341
"2576",2013,2,"06075022801",546
"2577",2013,2,"06075025300",429
"2578",2013,2,"06075022802",175
"2579",2013,2,"06075033000",286
"2580",2013,2,"06075015100",234
"2581",2013,2,"06075012201",455
"2582",2013,2,"06075012301",370
"2583",2013,2,"06075020900",449
"2584",2013,2,"06075025200",595
"2585",2013,2,"06075012401",768
"2586",2013,2,"06075023200",365
"2587",2013,2,"06075011000",229
"2588",2013,2,"06075032601",258
"2589",2013,2,"06075035100",162
"2590",2013,2,"06075010200",223
"2591",2013,2,"06075010500",216
"2592",2013,2,"06075020600",478
"2593",2013,2,"06075013300",160
"2594",2013,2,"06075042700",452
"2595",2013,2,"06075035400",307
"2596",2013,2,"06075032901",150
"2597",2013,2,"06075047902",122
"2598",2013,2,"06075012501",558
"2599",2013,2,"06075012502",365
"2600",2013,2,"06075047802",135
"2601",2013,2,"06075017700",653
"2602",2013,2,"06075025900",163
"2603",2013,2,"06075022704",87
"2604",2013,2,"06075021000",167
"2605",2013,2,"06075016600",773
"2606",2013,2,"06075017802",768
"2607",2013,2,"06075011902",97
"2608",2013,2,"06075025500",461
"2609",2013,2,"06075026301",249
"2610",2013,2,"06075980300",518
"2611",2013,2,"06075026100",314
"2612",2013,2,"06075011300",167
"2613",2013,2,"06075030302",141
"2614",2013,2,"06075012100",235
"2615",2013,2,"06075015700",624
"2616",2013,2,"06075980501",193
"2617",2013,2,"06075022803",233
"2618",2013,2,"06075010400",232
"2619",2013,2,"06075013102",72
"2620",2013,2,"06075025600",244
"2621",2013,2,"06075047701",187
"2622",2013,2,"06075025800",183
"2623",2013,2,"06075026200",268
"2624",2013,2,"06075040200",372
"2625",2013,2,"06075023001",161
"2626",2013,2,"06075030202",224
"2627",2013,2,"06075030101",181
"2628",2013,2,"06075020300",347
"2629",2013,2,"06075015500",211
"2630",2013,2,"06075022600",197
"2631",2013,2,"06075060700",295
"2632",2013,2,"06075020500",173
"2633",2013,2,"06075026004",194
"2634",2013,2,"06075012700",88
"2635",2013,2,"06075015200",307
"2636",2013,2,"06075031100",283
"2637",2013,2,"06075030400",202
"2638",2013,2,"06075015400",507
"2639",2013,2,"06075013200",171
"2640",2013,2,"06075040100",345
"2641",2013,2,"06075011800",125
"2642",2013,2,"06075030201",159
"2643",2013,2,"06075021700",215
"2644",2013,2,"06075030900",391
"2645",2013,2,"06075031302",321
"2646",2013,2,"06075031201",198
"2647",2013,2,"06075010300",166
"2648",2013,2,"06075060100",20
"2649",2013,2,"06075021200",117
"2650",2013,2,"06075031301",100
"2651",2013,2,"06075030800",301
"2652",2013,2,"06075016802",345
"2653",2013,2,"06075025100",369
"2654",2013,2,"06075980900",407
"2655",2013,2,"06075030102",210
"2656",2013,2,"06075016200",426
"2657",2013,2,"06075025702",295
"2658",2013,2,"06075010900",174
"2659",2013,2,"06075035300",144
"2660",2013,2,"06075047801",159
"2661",2013,2,"06075016300",370
"2662",2013,2,"06075061400",1387
"2663",2013,2,"06075021600",140
"2664",2013,2,"06075045100",410
"2665",2013,2,"06075026001",283
"2666",2013,2,"06075021500",236
"2667",2013,2,"06075017101",328
"2668",2013,2,"06075031000",151
"2669",2013,2,"06075021800",237
"2670",2013,2,"06075031400",319
"2671",2013,2,"06075015300",136
"2672",2013,2,"06075021400",110
"2673",2013,2,"06075035202",121
"2674",2013,2,"06075020402",169
"2675",2013,2,"06075030301",218
"2676",2013,2,"06075016000",222
"2677",2013,2,"06075032802",97
"2678",2013,2,"06075023003",111
"2679",2013,2,"06075017102",341
"2680",2013,2,"06075021100",158
"2681",2013,2,"06075017000",283
"2682",2013,2,"06075016801",687
"2683",2013,2,"06075015600",223
"2684",2013,2,"06075012302",186
"2685",2013,2,"06075023102",119
"2686",2013,2,"06075026303",95
"2687",2013,2,"06075042602",162
"2688",2013,2,"06075026302",119
"2689",2013,2,"06075025403",614
"2690",2013,2,"06075022902",141
"2691",2013,2,"06075025701",305
"2692",2013,2,"06075030700",216
"2693",2013,2,"06075047702",133
"2694",2013,2,"06075020401",196
"2695",2013,2,"06075021300",87
"2696",2013,2,"06075060400",43
"2697",2013,2,"06075023400",997
"2698",2013,2,"06075015802",469
"2699",2013,2,"06075980600",13
"2700",2013,2,"06075012602",79
"2701",2013,2,"06075026403",117
"2702",2013,2,"06075015801",257
"2703",2013,2,"06075030600",100
"2704",2013,2,"06075033100",111
"2705",2013,2,"06075026002",139
"2706",2013,2,"06075013400",230
"2707",2013,2,"06075022903",242
"2708",2013,2,"06075013000",152
"2709",2013,2,"06075012800",198
"2710",2013,2,"06075022702",75
"2711",2013,2,"06075016900",446
"2712",2013,2,"06075012901",76
"2713",2013,2,"06075011901",91
"2714",2013,2,"06075017902",33
"2715",2013,2,"06075026402",151
"2716",2013,2,"06075033204",14
"2717",2013,2,"06075026401",80
"2718",2013,2,"06075032902",91
"2719",2013,2,"06075980200",92
"2720",2013,2,"06075060502",229
"2721",2013,2,"06075030500",231
"2722",2013,2,"06075013101",79
"2723",2013,2,"06075031202",88
"2724",2013,2,"06075023300",83
"2725",2013,2,"06075016400",406
"2726",2013,2,"06075026404",103
"2727",2013,2,"06075023103",1033
"2728",2013,2,"06075033203",9
"2729",2013,2,"06075022901",302
"2730",2013,2,"06075033201",26
"2731",2013,3,"06075045100",312
"2732",2013,3,"06075016500",290
"2733",2013,3,"06075013300",198
"2734",2013,3,"06075040100",318
"2735",2013,3,"06075021300",116
"2736",2013,3,"06075035400",289
"2737",2013,3,"06075980900",417
"2738",2013,3,"06075061200",380
"2739",2013,3,"06075023102",132
"2740",2013,3,"06075020100",1481
"2741",2013,3,"06075026001",225
"2742",2013,3,"06075020401",155
"2743",2013,3,"06075017700",981
"2744",2013,3,"06075020200",852
"2745",2013,3,"06075016700",564
"2746",2013,3,"06075023200",412
"2747",2013,3,"06075020300",353
"2748",2013,3,"06075040200",427
"2749",2013,3,"06075020600",543
"2750",2013,3,"06075011300",181
"2751",2013,3,"06075015100",182
"2752",2013,3,"06075011700",453
"2753",2013,3,"06075026302",117
"2754",2013,3,"06075026404",94
"2755",2013,3,"06075031400",403
"2756",2013,3,"06075012402",744
"2757",2013,3,"06075010200",344
"2758",2013,3,"06075012800",225
"2759",2013,3,"06075016200",436
"2760",2013,3,"06075030500",127
"2761",2013,3,"06075012502",381
"2762",2013,3,"06075018000",515
"2763",2013,3,"06075025403",236
"2764",2013,3,"06075011100",707
"2765",2013,3,"06075025701",353
"2766",2013,3,"06075012401",575
"2767",2013,3,"06075020800",1248
"2768",2013,3,"06075031201",251
"2769",2013,3,"06075032601",326
"2770",2013,3,"06075032902",80
"2771",2013,3,"06075025401",354
"2772",2013,3,"06075016300",379
"2773",2013,3,"06075013000",161
"2774",2013,3,"06075060700",318
"2775",2013,3,"06075031302",273
"2776",2013,3,"06075047902",141
"2777",2013,3,"06075047600",369
"2778",2013,3,"06075012202",436
"2779",2013,3,"06075016400",305
"2780",2013,3,"06075010500",279
"2781",2013,3,"06075061500",649
"2782",2013,3,"06075016802",414
"2783",2013,3,"06075010400",243
"2784",2013,3,"06075012301",312
"2785",2013,3,"06075011000",366
"2786",2013,3,"06075035100",237
"2787",2013,3,"06075012700",107
"2788",2013,3,"06075031301",94
"2789",2013,3,"06075025100",371
"2790",2013,3,"06075015200",165
"2791",2013,3,"06075011901",103
"2792",2013,3,"06075015500",152
"2793",2013,3,"06075023003",132
"2794",2013,3,"06075023103",87
"2795",2013,3,"06075033000",256
"2796",2013,3,"06075026303",83
"2797",2013,3,"06075025800",206
"2798",2013,3,"06075017601",1379
"2799",2013,3,"06075017802",871
"2800",2013,3,"06075010600",371
"2801",2013,3,"06075011200",153
"2802",2013,3,"06075032801",102
"2803",2013,3,"06075020700",632
"2804",2013,3,"06075021000",222
"2805",2013,3,"06075012201",407
"2806",2013,3,"06075013500",92
"2807",2013,3,"06075012100",214
"2808",2013,3,"06075030202",254
"2809",2013,3,"06075060502",36
"2810",2013,3,"06075026301",230
"2811",2013,3,"06075025300",518
"2812",2013,3,"06075025500",450
"2813",2013,3,"06075026003",171
"2814",2013,3,"06075030201",237
"2815",2013,3,"06075012501",545
"2816",2013,3,"06075047901",248
"2817",2013,3,"06075016600",773
"2818",2013,3,"06075022801",562
"2819",2013,3,"06075061100",344
"2820",2013,3,"06075030400",222
"2821",2013,3,"06075015801",225
"2822",2013,3,"06075025200",647
"2823",2013,3,"06075035202",155
"2824",2013,3,"06075042800",129
"2825",2013,3,"06075026004",175
"2826",2013,3,"06075015400",358
"2827",2013,3,"06075016801",622
"2828",2013,3,"06075021100",191
"2829",2013,3,"06075032602",148
"2830",2013,3,"06075022802",183
"2831",2013,3,"06075010100",235
"2832",2013,3,"06075010900",198
"2833",2013,3,"06075011800",137
"2834",2013,3,"06075980300",513
"2835",2013,3,"06075020900",615
"2836",2013,3,"06075021500",237
"2837",2013,3,"06075030302",147
"2838",2013,3,"06075016000",154
"2839",2013,3,"06075010700",302
"2840",2013,3,"06075021700",208
"2841",2013,3,"06075035201",234
"2842",2013,3,"06075015802",213
"2843",2013,3,"06075026002",152
"2844",2013,3,"06075017801",133
"2845",2013,3,"06075030800",272
"2846",2013,3,"06075023001",182
"2847",2013,3,"06075023400",246
"2848",2013,3,"06075015900",169
"2849",2013,3,"06075033201",18
"2850",2013,3,"06075015600",185
"2851",2013,3,"06075060400",61
"2852",2013,3,"06075030301",266
"2853",2013,3,"06075013102",88
"2854",2013,3,"06075015700",531
"2855",2013,3,"06075025600",269
"2856",2013,3,"06075031100",393
"2857",2013,3,"06075020402",176
"2858",2013,3,"06075047702",130
"2859",2013,3,"06075047801",137
"2860",2013,3,"06075013400",190
"2861",2013,3,"06075980501",174
"2862",2013,3,"06075031000",126
"2863",2013,3,"06075032901",146
"2864",2013,3,"06075030700",280
"2865",2013,3,"06075032802",132
"2866",2013,3,"06075035300",211
"2867",2013,3,"06075025900",175
"2868",2013,3,"06075045200",447
"2869",2013,3,"06075017101",223
"2870",2013,3,"06075021400",183
"2871",2013,3,"06075017102",300
"2872",2013,3,"06075022902",240
"2873",2013,3,"06075021600",137
"2874",2013,3,"06075012302",224
"2875",2013,3,"06075025702",357
"2876",2013,3,"06075012902",225
"2877",2013,3,"06075032700",183
"2878",2013,3,"06075015300",151
"2879",2013,3,"06075017000",305
"2880",2013,3,"06075022600",224
"2881",2013,3,"06075021200",118
"2882",2013,3,"06075030101",248
"2883",2013,3,"06075012901",78
"2884",2013,3,"06075012602",117
"2885",2013,3,"06075022704",105
"2886",2013,3,"06075026100",299
"2887",2013,3,"06075030900",335
"2888",2013,3,"06075016100",176
"2889",2013,3,"06075061400",137
"2890",2013,3,"06075010800",256
"2891",2013,3,"06075033100",128
"2892",2013,3,"06075042601",151
"2893",2013,3,"06075022901",414
"2894",2013,3,"06075025402",166
"2895",2013,3,"06075026401",81
"2896",2013,3,"06075026403",121
"2897",2013,3,"06075012000",362
"2898",2013,3,"06075026200",266
"2899",2013,3,"06075022803",274
"2900",2013,3,"06075023300",105
"2901",2013,3,"06075022903",342
"2902",2013,3,"06075047701",235
"2903",2013,3,"06075011902",109
"2904",2013,3,"06075042700",219
"2905",2013,3,"06075980200",125
"2906",2013,3,"06075047802",121
"2907",2013,3,"06075010300",214
"2908",2013,3,"06075031202",91
"2909",2013,3,"06075016900",251
"2910",2013,3,"06075026402",124
"2911",2013,3,"06075020500",227
"2912",2013,3,"06075061000",156
"2913",2013,3,"06075021800",235
"2914",2013,3,"06075030600",78
"2915",2013,3,"06075030102",230
"2916",2013,3,"06075022702",61
"2917",2013,3,"06075042602",146
"2918",2013,3,"06075013101",92
"2919",2013,3,"06075013200",156
"2920",2013,3,"06075017902",22
"2921",2013,3,"06075012601",69
"2922",2013,3,"06075033204",21
"2923",2013,3,"06075060100",20
"2924",2013,3,"06075980600",21
"2925",2013,3,"06075033203",11
"2926",2013,4,"06075010300",284
"2927",2013,4,"06075010700",303
"2928",2013,4,"06075010600",502
"2929",2013,4,"06075011901",102
"2930",2013,4,"06075042601",207
"2931",2013,4,"06075042602",185
"2932",2013,4,"06075020800",1168
"2933",2013,4,"06075012902",228
"2934",2013,4,"06075022704",147
"2935",2013,4,"06075018000",534
"2936",2013,4,"06075017700",1031
"2937",2013,4,"06075030301",252
"2938",2013,4,"06075030101",205
"2939",2013,4,"06075042700",260
"2940",2013,4,"06075022901",382
"2941",2013,4,"06075020200",1210
"2942",2013,4,"06075061100",375
"2943",2013,4,"06075012000",377
"2944",2013,4,"06075026100",447
"2945",2013,4,"06075012402",956
"2946",2013,4,"06075060700",459
"2947",2013,4,"06075016600",726
"2948",2013,4,"06075026001",354
"2949",2013,4,"06075031301",93
"2950",2013,4,"06075022802",174
"2951",2013,4,"06075020700",739
"2952",2013,4,"06075015900",255
"2953",2013,4,"06075023200",359
"2954",2013,4,"06075025200",633
"2955",2013,4,"06075030302",167
"2956",2013,4,"06075017601",1644
"2957",2013,4,"06075061500",953
"2958",2013,4,"06075025401",343
"2959",2013,4,"06075022803",283
"2960",2013,4,"06075015802",211
"2961",2013,4,"06075012302",252
"2962",2013,4,"06075011300",173
"2963",2013,4,"06075015100",211
"2964",2013,4,"06075032700",180
"2965",2013,4,"06075026003",191
"2966",2013,4,"06075017802",1035
"2967",2013,4,"06075017102",274
"2968",2013,4,"06075035100",222
"2969",2013,4,"06075011700",671
"2970",2013,4,"06075025900",173
"2971",2013,4,"06075015700",668
"2972",2013,4,"06075025600",282
"2973",2013,4,"06075032901",160
"2974",2013,4,"06075012202",414
"2975",2013,4,"06075012502",371
"2976",2013,4,"06075016900",462
"2977",2013,4,"06075011100",468
"2978",2013,4,"06075015801",290
"2979",2013,4,"06075012800",260
"2980",2013,4,"06075016200",594
"2981",2013,4,"06075980900",436
"2982",2013,4,"06075010900",224
"2983",2013,4,"06075980501",207
"2984",2013,4,"06075035300",201
"2985",2013,4,"06075016801",881
"2986",2013,4,"06075047902",133
"2987",2013,4,"06075031100",425
"2988",2013,4,"06075980300",599
"2989",2013,4,"06075061200",333
"2990",2013,4,"06075030202",311
"2991",2013,4,"06075010800",283
"2992",2013,4,"06075020900",670
"2993",2013,4,"06075035201",160
"2994",2013,4,"06075035202",139
"2995",2013,4,"06075016400",410
"2996",2013,4,"06075020300",501
"2997",2013,4,"06075010200",248
"2998",2013,4,"06075016700",613
"2999",2013,4,"06075016802",479
"3000",2013,4,"06075022801",644
"3001",2013,4,"06075010100",274
"3002",2013,4,"06075020100",1528
"3003",2013,4,"06075025702",358
"3004",2013,4,"06075031201",288
"3005",2013,4,"06075021000",266
"3006",2013,4,"06075012201",394
"3007",2013,4,"06075025100",400
"3008",2013,4,"06075023400",236
"3009",2013,4,"06075013000",191
"3010",2013,4,"06075016300",477
"3011",2013,4,"06075030800",336
"3012",2013,4,"06075026002",161
"3013",2013,4,"06075026200",277
"3014",2013,4,"06075060502",462
"3015",2013,4,"06075025800",173
"3016",2013,4,"06075022903",316
"3017",2013,4,"06075023103",255
"3018",2013,4,"06075026004",236
"3019",2013,4,"06075026302",150
"3020",2013,4,"06075011902",126
"3021",2013,4,"06075013101",84
"3022",2013,4,"06075011000",335
"3023",2013,4,"06075031400",424
"3024",2013,4,"06075045200",492
"3025",2013,4,"06075021500",259
"3026",2013,4,"06075015200",256
"3027",2013,4,"06075032601",267
"3028",2013,4,"06075061000",196
"3029",2013,4,"06075030900",448
"3030",2013,4,"06075025300",569
"3031",2013,4,"06075025403",235
"3032",2013,4,"06075012100",270
"3033",2013,4,"06075980600",31
"3034",2013,4,"06075021100",216
"3035",2013,4,"06075031302",281
"3036",2013,4,"06075047901",346
"3037",2013,4,"06075033100",123
"3038",2013,4,"06075020600",594
"3039",2013,4,"06075040200",503
"3040",2013,4,"06075023001",199
"3041",2013,4,"06075047802",152
"3042",2013,4,"06075035400",276
"3043",2013,4,"06075021800",290
"3044",2013,4,"06075026402",128
"3045",2013,4,"06075026301",260
"3046",2013,4,"06075980200",112
"3047",2013,4,"06075026403",115
"3048",2013,4,"06075023300",123
"3049",2013,4,"06075021700",197
"3050",2013,4,"06075047600",390
"3051",2013,4,"06075012401",488
"3052",2013,4,"06075045100",383
"3053",2013,4,"06075017101",276
"3054",2013,4,"06075023003",106
"3055",2013,4,"06075015400",488
"3056",2013,4,"06075013300",213
"3057",2013,4,"06075021400",181
"3058",2013,4,"06075011800",168
"3059",2013,4,"06075060400",52
"3060",2013,4,"06075026401",112
"3061",2013,4,"06075032801",124
"3062",2013,4,"06075033000",278
"3063",2013,4,"06075061400",169
"3064",2013,4,"06075017000",298
"3065",2013,4,"06075031000",207
"3066",2013,4,"06075012601",40
"3067",2013,4,"06075015600",168
"3068",2013,4,"06075025701",347
"3069",2013,4,"06075010400",283
"3070",2013,4,"06075025500",530
"3071",2013,4,"06075012501",618
"3072",2013,4,"06075011200",191
"3073",2013,4,"06075012301",295
"3074",2013,4,"06075021300",132
"3075",2013,4,"06075033201",43
"3076",2013,4,"06075025402",158
"3077",2013,4,"06075020500",252
"3078",2013,4,"06075047701",191
"3079",2013,4,"06075030201",172
"3080",2013,4,"06075020402",202
"3081",2013,4,"06075013500",114
"3082",2013,4,"06075013200",150
"3083",2013,4,"06075022600",228
"3084",2013,4,"06075030700",279
"3085",2013,4,"06075012901",73
"3086",2013,4,"06075012700",118
"3087",2013,4,"06075031202",78
"3088",2013,4,"06075032902",87
"3089",2013,4,"06075047801",165
"3090",2013,4,"06075030102",150
"3091",2013,4,"06075021600",152
"3092",2013,4,"06075022902",185
"3093",2013,4,"06075030600",88
"3094",2013,4,"06075032602",143
